timestamp_ms,timestamp_iso,price,signal,recommendation,confidence,confidence_metrics,reco_original,reco_gate_reason,elite_eligible,elite_reasons,trigger_reasons,atr_pct,volume_z,dist_to_edge_pct,nearest_edge,low_gate_effective,low_gate_base,htf_ok,htf_strength,htf_score,rr_live,rr_thresh,atr_ratio,atr_ratio_min,trend_override_1m,scenario,elite_metrics,trend_confluence_confluence,trend_confluence_direction,trend_confluence_strength,volatility_regime,volatility_atr_ratio,trap_detected,trap_reasons,cascade_detected,cascade_severity,cascade_type,whale_vwap_buying,whale_vwap_selling,whale_twap_accumulation,whale_iceberg_orders,whale_accum_zones_count,whale_dist_zones_count,whale_liquidity_pools_count,whale_targets_count,whale_zone_quality_accumulation,whale_zone_quality_distribution,whale_zone_risk_from_zones
1762276920000,2025-11-04T17:22:00Z,1.908,NORMAL,,,,,,,,,0.005449273056019457,0.1326905830375555,0.0057651991614255235,,,,0,0.2937,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,0,1,1,7,0,0,14,1.0,0.0,0.0
1762276980000,2025-11-04T17:23:00Z,1.912,NORMAL,,,,,,,,,0.005334538562728373,-0.714420125220359,0.007845188284518778,,,,0,0.2349,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,0,1,1,7,0,0,14,1.0,0.0,0.0
1762277040000,2025-11-04T17:24:00Z,1.909,NORMAL,,,,,,,,,0.005109360538954292,-0.9445111106642485,0.0062860136196961815,,,,0,0.2708,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,0,1,1,7,0,0,14,1.0,0.0,0.0
1762277100000,2025-11-04T17:25:00Z,1.908,NORMAL,,,,,,,,,0.004803584815914663,-1.1708300294805927,0.0057651991614255235,,,,0,0.2792,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,0,1,1,7,0,0,14,1.0,0.0,0.0
1762277160000,2025-11-04T17:26:00Z,1.917,NORMAL,,,,,,,,,0.004668022769051654,-0.8696880871313167,0.010432968179447062,,,,0,0.1541,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,1,0,1,1,7,0,0,14,1.0,0.0,0.0
1762277220000,2025-11-04T17:27:00Z,1.9140000000000001,NORMAL,,,,,,,,,0.0046390541780169025,-1.389961414700774,0.008881922675026188,,,,0,0.1923,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,1,0,1,1,7,0,0,14,1.0,0.0,0.0
1762277280000,2025-11-04T17:28:00Z,1.908,NORMAL,,,,,,,,,0.004592842967169427,-1.1323605871506657,0.0057651991614255235,,,,0,0.2694,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,0,1,1,7,0,0,14,1.0,0.0,0.0
1762277340000,2025-11-04T17:29:00Z,1.908,NORMAL,,,,,,,,,0.004460198199978919,-0.7518057986930519,0.0057651991614255235,,,,0,0.2644,0.0,,,1.1476145563438895,,,,,,,,normal,1.1476145563438895,,,,,,0,0,1,1,7,1,0,16,1.0,0.25,0.0
1762277400000,2025-11-04T17:30:00Z,1.913,NORMAL,,,,,,,,,0.004345135405388495,-0.22464803295797137,0.008363826450601157,,,,0,0.193,0.0,,,1.2058892881756103,,,,,,,,normal,1.2058892881756103,,,,,,1,0,1,1,7,1,0,16,1.0,0.25,0.0
1762277460000,2025-11-04T17:31:00Z,1.92,NORMAL,,,,,,,,,0.004567307719908278,-0.2824425948308036,0.011927083333333293,,,,0,0.1431,0.5,,,1.164509871417523,,,,,,,,normal,1.164509871417523,,,,,,1,0,1,1,7,1,0,16,1.0,0.25,0.0
